"","b_LW_PFat","b_LW_PFat.1"
"1824",0.0193146,0.0193146
"1825",0.0215749,0.0215749
"1826",0.0196067,0.0196067
"1827",0.0193831,0.0193831
"1828",0.0188224,0.0188224
"1829",0.0194918,0.0194918
"1830",0.0184599,0.0184599
"1831",0.0202894,0.0202894
"1832",0.0202195,0.0202195
"1833",0.018676,0.018676
"1834",0.0190298,0.0190298
"1835",0.0182977,0.0182977
"1836",0.0198,0.0198
"1837",0.0185032,0.0185032
"1838",0.0182407,0.0182407
"1839",0.0182743,0.0182743
"1840",0.0183096,0.0183096
"1841",0.0186843,0.0186843
"1842",0.0192503,0.0192503
"1843",0.0203299,0.0203299
"1844",0.0187036,0.0187036
"1845",0.0176463,0.0176463
"1846",0.0191055,0.0191055
"1847",0.0201854,0.0201854
"1848",0.0197137,0.0197137
"1849",0.0196477,0.0196477
"1850",0.0195519,0.0195519
"1851",0.0187054,0.0187054
"1852",0.0180081,0.0180081
"1853",0.019877,0.019877
"1854",0.0190215,0.0190215
"1855",0.018962,0.018962
"1856",0.0188778,0.0188778
"1857",0.0193274,0.0193274
"1858",0.0185762,0.0185762
"1859",0.0199439,0.0199439
"1860",0.0199116,0.0199116
"1861",0.0183691,0.0183691
"1862",0.0187074,0.0187074
"1863",0.0193026,0.0193026
"1864",0.0203082,0.0203082
"1865",0.0185929,0.0185929
"1866",0.0196403,0.0196403
"1867",0.018035,0.018035
"1868",0.0179434,0.0179434
"1869",0.0196154,0.0196154
"1870",0.0196842,0.0196842
"1871",0.0205956,0.0205956
"1872",0.0202879,0.0202879
"1873",0.0192731,0.0192731
"1874",0.0195374,0.0195374
"1875",0.0193928,0.0193928
"1876",0.0183684,0.0183684
"1877",0.0195737,0.0195737
"1878",0.0201187,0.0201187
"1879",0.0188275,0.0188275
"1880",0.0200172,0.0200172
"1881",0.0199018,0.0199018
"1882",0.019238,0.019238
"1883",0.0177749,0.0177749
"1884",0.0210958,0.0210958
"1885",0.0191917,0.0191917
"1886",0.0192098,0.0192098
"1887",0.0179552,0.0179552
"1888",0.0205544,0.0205544
"1889",0.0190613,0.0190613
"1890",0.0211245,0.0211245
"1891",0.0209522,0.0209522
"1892",0.0190107,0.0190107
"1893",0.0193193,0.0193193
"1894",0.0211198,0.0211198
"1895",0.0185024,0.0185024
"1896",0.0193596,0.0193596
"1897",0.0198583,0.0198583
"1898",0.0196594,0.0196594
"1899",0.0185853,0.0185853
"1900",0.0203328,0.0203328
"1901",0.0192783,0.0192783
"1902",0.0204606,0.0204606
"1903",0.0193165,0.0193165
"1904",0.019308,0.019308
"1905",0.0189737,0.0189737
"1906",0.0184914,0.0184914
"1907",0.0188571,0.0188571
"1908",0.0188691,0.0188691
"1909",0.0198034,0.0198034
"1910",0.019736,0.019736
"1911",0.0182077,0.0182077
"1912",0.0199458,0.0199458
"1913",0.0190426,0.0190426
"1914",0.0195882,0.0195882
"1915",0.0182287,0.0182287
"1916",0.0198321,0.0198321
"1917",0.0195982,0.0195982
"1918",0.0204812,0.0204812
"1919",0.020244,0.020244
"1920",0.0192319,0.0192319
"1921",0.0195641,0.0195641
"1922",0.0184665,0.0184665
"1923",0.0201288,0.0201288
"1924",0.0191632,0.0191632
"1925",0.0203385,0.0203385
"1926",0.0183253,0.0183253
"1927",0.0189477,0.0189477
"1928",0.0182782,0.0182782
"1929",0.0176205,0.0176205
"1930",0.019095,0.019095
"1931",0.0196377,0.0196377
"1932",0.0186564,0.0186564
"1933",0.0181218,0.0181218
"1934",0.0190185,0.0190185
"1935",0.018948,0.018948
"1936",0.0197774,0.0197774
"1937",0.0205,0.0205
"1938",0.0202851,0.0202851
"1939",0.0196573,0.0196573
"1940",0.0204495,0.0204495
"1941",0.0183044,0.0183044
"1942",0.0194257,0.0194257
"1943",0.0189539,0.0189539
"1944",0.0180705,0.0180705
"1945",0.0198016,0.0198016
"1946",0.0195124,0.0195124
"1947",0.0198853,0.0198853
"1948",0.017859,0.017859
"1949",0.0201511,0.0201511
"1950",0.018069,0.018069
"1951",0.0189627,0.0189627
"1952",0.0192974,0.0192974
"1953",0.0185311,0.0185311
"1954",0.0191748,0.0191748
"1955",0.0184301,0.0184301
"1956",0.0178667,0.0178667
"1957",0.0185298,0.0185298
"1958",0.0190379,0.0190379
"1959",0.0200449,0.0200449
"1960",0.0185561,0.0185561
"1961",0.0197822,0.0197822
"1962",0.0198392,0.0198392
"1963",0.0187812,0.0187812
"1964",0.0199183,0.0199183
"1965",0.0194563,0.0194563
"1966",0.0201483,0.0201483
"1967",0.0189889,0.0189889
"1968",0.0194534,0.0194534
"1969",0.0198462,0.0198462
"1970",0.0180343,0.0180343
"1971",0.0188019,0.0188019
"1972",0.0200158,0.0200158
"1973",0.0203785,0.0203785
"1974",0.020015,0.020015
"1975",0.0203742,0.0203742
"1976",0.0198829,0.0198829
"1977",0.0202848,0.0202848
"1978",0.0209732,0.0209732
"1979",0.017473,0.017473
"1980",0.0180454,0.0180454
"1981",0.0191143,0.0191143
"1982",0.0194666,0.0194666
"1983",0.0186707,0.0186707
"1984",0.0188571,0.0188571
"1985",0.0192207,0.0192207
"1986",0.0199584,0.0199584
"1987",0.0203371,0.0203371
"1988",0.0183447,0.0183447
"1989",0.0190636,0.0190636
"1990",0.0194105,0.0194105
"1991",0.0188903,0.0188903
"1992",0.0192946,0.0192946
"1993",0.0185295,0.0185295
"1994",0.0208367,0.0208367
"1995",0.0192575,0.0192575
"1996",0.018519,0.018519
"1997",0.0201559,0.0201559
"1998",0.0188117,0.0188117
"1999",0.0193138,0.0193138
"2000",0.0200167,0.0200167
"2001",0.0186624,0.0186624
"2002",0.0180999,0.0180999
"2003",0.0191493,0.0191493
"2004",0.0195814,0.0195814
"2005",0.0186571,0.0186571
"2006",0.0183383,0.0183383
"2007",0.0183641,0.0183641
"2008",0.0198623,0.0198623
"2009",0.0207564,0.0207564
"2010",0.0203336,0.0203336
"2011",0.0200681,0.0200681
"2012",0.0190831,0.0190831
"2013",0.0197153,0.0197153
"2014",0.0191569,0.0191569
"2015",0.018797,0.018797
"2016",0.0194625,0.0194625
"2017",0.0200751,0.0200751
"2018",0.0193481,0.0193481
"2019",0.0185048,0.0185048
"2020",0.0190533,0.0190533
"2021",0.0201301,0.0201301
"2022",0.0182159,0.0182159
"2023",0.0184922,0.0184922
"2024",0.0191647,0.0191647
"2025",0.0186705,0.0186705
"2026",0.0197647,0.0197647
"2027",0.018142,0.018142
"2028",0.0200422,0.0200422
"2029",0.0200244,0.0200244
"2030",0.0194462,0.0194462
"2031",0.0195849,0.0195849
"2032",0.0186167,0.0186167
"2033",0.0183929,0.0183929
"2034",0.0192537,0.0192537
"2035",0.0196751,0.0196751
"2036",0.0202778,0.0202778
"2037",0.0191648,0.0191648
"2038",0.0203285,0.0203285
"2039",0.0198154,0.0198154
"2040",0.0178883,0.0178883
"2041",0.0204114,0.0204114
"2042",0.0187679,0.0187679
"2043",0.0194079,0.0194079
"2044",0.0195959,0.0195959
"2045",0.021075,0.021075
"2046",0.0185827,0.0185827
"2047",0.0186992,0.0186992
"2048",0.0196387,0.0196387
"2049",0.0197209,0.0197209
"2050",0.0183027,0.0183027
"2051",0.0193938,0.0193938
"2052",0.0196358,0.0196358
"2053",0.0182075,0.0182075
"2054",0.0191402,0.0191402
"2055",0.0196167,0.0196167
"2056",0.0198417,0.0198417
"2057",0.0187598,0.0187598
"2058",0.0189155,0.0189155
"2059",0.0195566,0.0195566
"2060",0.0189584,0.0189584
"2061",0.0195797,0.0195797
"2062",0.0209814,0.0209814
"2063",0.0200603,0.0200603
"2064",0.018994,0.018994
"2065",0.0188949,0.0188949
"2066",0.0181982,0.0181982
"2067",0.0186745,0.0186745
"2068",0.0180555,0.0180555
"2069",0.0180174,0.0180174
"2070",0.0184978,0.0184978
"2071",0.020455,0.020455
"2072",0.0188577,0.0188577
"2073",0.0188445,0.0188445
"2074",0.0184938,0.0184938
"2075",0.0183597,0.0183597
"2076",0.0198185,0.0198185
"2077",0.0191048,0.0191048
"2078",0.0185316,0.0185316
"2079",0.0167705,0.0167705
"2080",0.0186925,0.0186925
"2081",0.0188412,0.0188412
"2082",0.0191226,0.0191226
"2083",0.0187341,0.0187341
"2084",0.0191586,0.0191586
"2085",0.0187469,0.0187469
"2086",0.0197687,0.0197687
"2087",0.0181868,0.0181868
"2088",0.0194479,0.0194479
"2089",0.0186613,0.0186613
"2090",0.0182237,0.0182237
"2091",0.0203053,0.0203053
"2092",0.0195974,0.0195974
"2093",0.0188772,0.0188772
"2094",0.018686,0.018686
"2095",0.0190109,0.0190109
"2096",0.0190099,0.0190099
"2097",0.0193216,0.0193216
"2098",0.0198211,0.0198211
"2099",0.0192022,0.0192022
"2100",0.0187252,0.0187252
"2101",0.0197215,0.0197215
"2102",0.0189699,0.0189699
"2103",0.0189861,0.0189861
"2104",0.0197866,0.0197866
"2105",0.0194699,0.0194699
"2106",0.0189962,0.0189962
"2107",0.0186304,0.0186304
"2108",0.0186824,0.0186824
"2109",0.019454,0.019454
"2110",0.0198412,0.0198412
"2111",0.0204278,0.0204278
"2112",0.020027,0.020027
"2113",0.0182304,0.0182304
"2114",0.0196907,0.0196907
"2115",0.0195751,0.0195751
"2116",0.0193515,0.0193515
"2117",0.0189313,0.0189313
"2118",0.0198502,0.0198502
"2119",0.0188234,0.0188234
"2120",0.0200254,0.0200254
"2121",0.0211543,0.0211543
"2122",0.0185861,0.0185861
"2123",0.0191412,0.0191412
"2124",0.0184506,0.0184506
"2125",0.0187673,0.0187673
"2126",0.0198925,0.0198925
"2127",0.0187244,0.0187244
"2128",0.0189509,0.0189509
"2129",0.0187396,0.0187396
"2130",0.0195096,0.0195096
"2131",0.0185834,0.0185834
"2132",0.0202267,0.0202267
"2133",0.0204219,0.0204219
"2134",0.0199147,0.0199147
"2135",0.0184075,0.0184075
"2136",0.019346,0.019346
"2137",0.0193858,0.0193858
"2138",0.0190251,0.0190251
"2139",0.0190623,0.0190623
"2140",0.0194173,0.0194173
"2141",0.0207175,0.0207175
"2142",0.0184855,0.0184855
"2143",0.0204424,0.0204424
"2144",0.0194954,0.0194954
"2145",0.0184314,0.0184314
"2146",0.0201449,0.0201449
"2147",0.0176303,0.0176303
"2148",0.0193933,0.0193933
"2149",0.0202227,0.0202227
"2150",0.0177963,0.0177963
"2151",0.0192084,0.0192084
"2152",0.0201378,0.0201378
"2153",0.0193276,0.0193276
"2154",0.0191251,0.0191251
"2155",0.0189253,0.0189253
"2156",0.0203397,0.0203397
"2157",0.0200554,0.0200554
"2158",0.019164,0.019164
"2159",0.0204279,0.0204279
"2160",0.0188785,0.0188785
"2161",0.0188668,0.0188668
"2162",0.0190759,0.0190759
"2163",0.020906,0.020906
"2164",0.0191572,0.0191572
"2165",0.0197294,0.0197294
"2166",0.018303,0.018303
"2167",0.019363,0.019363
"2168",0.0188438,0.0188438
"2169",0.019758,0.019758
"2170",0.020014,0.020014
"2171",0.0195708,0.0195708
"2172",0.019669,0.019669
"2173",0.0196704,0.0196704
"2174",0.0192654,0.0192654
"2175",0.0190665,0.0190665
"2176",0.0195853,0.0195853
"2177",0.0196826,0.0196826
"2178",0.0197186,0.0197186
"2179",0.0183018,0.0183018
"2180",0.0191137,0.0191137
"2181",0.0202932,0.0202932
"2182",0.0189689,0.0189689
"2183",0.020312,0.020312
"2184",0.0186489,0.0186489
"2185",0.0182564,0.0182564
"2186",0.0188782,0.0188782
"2187",0.0195839,0.0195839
"2188",0.0206329,0.0206329
"2189",0.0183154,0.0183154
"2190",0.0184972,0.0184972
"2191",0.0201245,0.0201245
"2192",0.0192313,0.0192313
"2193",0.0182407,0.0182407
"2194",0.0180911,0.0180911
"2195",0.0191692,0.0191692
"2196",0.0179216,0.0179216
"2197",0.0190467,0.0190467
"2198",0.0188055,0.0188055
"2199",0.0194987,0.0194987
"2200",0.0191523,0.0191523
"2201",0.019616,0.019616
"2202",0.0192025,0.0192025
"2203",0.0193219,0.0193219
"2204",0.0185309,0.0185309
"2205",0.0192109,0.0192109
"2206",0.0188101,0.0188101
"2207",0.019148,0.019148
"2208",0.0195519,0.0195519
"2209",0.0192399,0.0192399
"2210",0.0180969,0.0180969
"2211",0.0185628,0.0185628
"2212",0.0190853,0.0190853
"2213",0.0183811,0.0183811
"2214",0.0198053,0.0198053
"2215",0.0195192,0.0195192
"2216",0.0181537,0.0181537
"2217",0.0187507,0.0187507
"2218",0.0197068,0.0197068
"2219",0.0199968,0.0199968
"2220",0.0177747,0.0177747
"2221",0.0203215,0.0203215
"2222",0.0181685,0.0181685
"2223",0.0186445,0.0186445
"2224",0.0195542,0.0195542
"2225",0.0194514,0.0194514
"2226",0.0181761,0.0181761
"2227",0.0191774,0.0191774
"2228",0.0190431,0.0190431
"2229",0.0199226,0.0199226
"2230",0.0189023,0.0189023
"2231",0.0186765,0.0186765
"2232",0.0190393,0.0190393
"2233",0.0192718,0.0192718
"2234",0.0191321,0.0191321
"2235",0.0191195,0.0191195
"2236",0.0190063,0.0190063
"2237",0.0196554,0.0196554
"2238",0.0184374,0.0184374
"2239",0.0202799,0.0202799
"2240",0.0195873,0.0195873
"2241",0.0194829,0.0194829
"2242",0.0175463,0.0175463
"2243",0.0199302,0.0199302
"2244",0.0182327,0.0182327
"2245",0.0184325,0.0184325
"2246",0.0182229,0.0182229
"2247",0.0194609,0.0194609
"2248",0.0188885,0.0188885
"2249",0.0198264,0.0198264
"2250",0.0190324,0.0190324
"2251",0.0190901,0.0190901
"2252",0.0209076,0.0209076
"2253",0.0190898,0.0190898
"2254",0.0182979,0.0182979
"2255",0.0193523,0.0193523
"2256",0.0184041,0.0184041
"2257",0.0191238,0.0191238
"2258",0.0185914,0.0185914
"2259",0.0189464,0.0189464
"2260",0.0194644,0.0194644
"2261",0.0188057,0.0188057
"2262",0.0194177,0.0194177
"2263",0.0195714,0.0195714
"2264",0.0196792,0.0196792
"2265",0.0201138,0.0201138
"2266",0.0198692,0.0198692
"2267",0.019065,0.019065
"2268",0.0187881,0.0187881
"2269",0.0192757,0.0192757
"2270",0.0198357,0.0198357
"2271",0.0190528,0.0190528
"2272",0.0203976,0.0203976
"2273",0.0194428,0.0194428
"2274",0.0187349,0.0187349
"2275",0.0185783,0.0185783
"2276",0.0192313,0.0192313
"2277",0.0190887,0.0190887
"2278",0.0175932,0.0175932
"2279",0.0186956,0.0186956
"2280",0.0198332,0.0198332
"2281",0.0193774,0.0193774
"2282",0.0208676,0.0208676
"2283",0.0189569,0.0189569
"2284",0.0199593,0.0199593
"2285",0.018239,0.018239
"2286",0.020368,0.020368
"2287",0.0192811,0.0192811
"2288",0.019357,0.019357
"2289",0.0185675,0.0185675
"2290",0.0180736,0.0180736
"2291",0.0190562,0.0190562
"2292",0.0201701,0.0201701
"2293",0.0188817,0.0188817
"2294",0.019781,0.019781
"2295",0.0190012,0.0190012
"2296",0.0183557,0.0183557
"2297",0.0190268,0.0190268
"2298",0.0181331,0.0181331
"2299",0.0200157,0.0200157
"2300",0.0184361,0.0184361
"2301",0.0181738,0.0181738
"2302",0.0192909,0.0192909
"2303",0.0179394,0.0179394
"2304",0.0200365,0.0200365
"2305",0.018972,0.018972
"2306",0.0182769,0.0182769
"2307",0.0182646,0.0182646
"2308",0.0197563,0.0197563
"2309",0.0191646,0.0191646
"2310",0.0200276,0.0200276
"2311",0.0201458,0.0201458
"2312",0.0180643,0.0180643
"2313",0.0207984,0.0207984
"2314",0.0203025,0.0203025
"2315",0.0181672,0.0181672
"2316",0.0185968,0.0185968
"2317",0.0184864,0.0184864
"2318",0.0183539,0.0183539
"2319",0.0180681,0.0180681
"2320",0.0187354,0.0187354
"2321",0.0201815,0.0201815
"2322",0.0185331,0.0185331
"2323",0.0193036,0.0193036
"2324",0.0185574,0.0185574
"2325",0.0192595,0.0192595
"2326",0.0207,0.0207
"2327",0.0194336,0.0194336
"2328",0.0181178,0.0181178
"2329",0.0177507,0.0177507
"2330",0.0191346,0.0191346
"2331",0.0193458,0.0193458
"2332",0.0186076,0.0186076
"2333",0.0180274,0.0180274
"2334",0.0180996,0.0180996
"2335",0.0194309,0.0194309
"2336",0.0195152,0.0195152
"2337",0.0194685,0.0194685
"2338",0.018582,0.018582
"2339",0.0191947,0.0191947
"2340",0.0199756,0.0199756
"2341",0.0193077,0.0193077
"2342",0.0193134,0.0193134
"2343",0.0189108,0.0189108
"2344",0.0199282,0.0199282
"2345",0.0194467,0.0194467
"2346",0.0202381,0.0202381
"2347",0.0195024,0.0195024
"2348",0.0185548,0.0185548
"2349",0.0201627,0.0201627
"2350",0.0181224,0.0181224
"2351",0.0184579,0.0184579
"2352",0.0180556,0.0180556
"2353",0.0203243,0.0203243
"2354",0.0182493,0.0182493
"2355",0.018573,0.018573
"2356",0.0184472,0.0184472
"2357",0.0181827,0.0181827
"2358",0.0181192,0.0181192
"2359",0.0172303,0.0172303
"2360",0.0172324,0.0172324
"2361",0.0185766,0.0185766
"2362",0.0206011,0.0206011
"2363",0.0196374,0.0196374
"2364",0.0200804,0.0200804
"2365",0.0205074,0.0205074
"2366",0.0204407,0.0204407
"2367",0.0200914,0.0200914
"2368",0.020388,0.020388
"2369",0.019974,0.019974
"2370",0.0194168,0.0194168
"2371",0.0193157,0.0193157
"2372",0.0193538,0.0193538
"2373",0.0201928,0.0201928
"2374",0.0202319,0.0202319
"2375",0.0188952,0.0188952
"2376",0.0189347,0.0189347
"2377",0.0204098,0.0204098
"2378",0.0188038,0.0188038
"2379",0.0200871,0.0200871
"2380",0.0194487,0.0194487
"2381",0.0199092,0.0199092
"2382",0.0204382,0.0204382
"2383",0.0177987,0.0177987
"2384",0.019611,0.019611
"2385",0.0173362,0.0173362
"2386",0.018719,0.018719
"2387",0.0198154,0.0198154
"2388",0.0187216,0.0187216
"2389",0.0195589,0.0195589
"2390",0.0208841,0.0208841
"2391",0.020421,0.020421
"2392",0.0193127,0.0193127
"2393",0.0187562,0.0187562
"2394",0.0195659,0.0195659
"2395",0.0184158,0.0184158
"2396",0.0172319,0.0172319
"2397",0.0192651,0.0192651
"2398",0.0213333,0.0213333
"2399",0.0207049,0.0207049
"2400",0.0184164,0.0184164
"2401",0.0192735,0.0192735
"2402",0.019246,0.019246
"2403",0.0185712,0.0185712
"2404",0.0193196,0.0193196
"2405",0.0200964,0.0200964
"2406",0.0194949,0.0194949
"2407",0.018792,0.018792
"2408",0.0191857,0.0191857
"2409",0.0192018,0.0192018
"2410",0.0184113,0.0184113
"2411",0.018661,0.018661
"2412",0.0202983,0.0202983
"2413",0.0202052,0.0202052
"2414",0.0209219,0.0209219
"2415",0.019645,0.019645
"2416",0.0189293,0.0189293
"2417",0.0196579,0.0196579
"2418",0.0183166,0.0183166
"2419",0.0198419,0.0198419
"2420",0.0181468,0.0181468
"2421",0.0187685,0.0187685
"2422",0.0192981,0.0192981
"2423",0.0186214,0.0186214
"2424",0.0192294,0.0192294
"2425",0.0188767,0.0188767
"2426",0.0187799,0.0187799
"2427",0.0181298,0.0181298
"2428",0.0187231,0.0187231
"2429",0.01849,0.01849
"2430",0.0180985,0.0180985
"2431",0.019141,0.019141
"2432",0.0188434,0.0188434
"2433",0.0199358,0.0199358
"2434",0.0193906,0.0193906
"2435",0.0203047,0.0203047
"2436",0.0184296,0.0184296
"2437",0.0191102,0.0191102
"2438",0.0193071,0.0193071
"2439",0.0187005,0.0187005
"2440",0.019192,0.019192
"2441",0.0186511,0.0186511
"2442",0.0183429,0.0183429
"2443",0.0183809,0.0183809
"2444",0.0198449,0.0198449
"2445",0.0184284,0.0184284
"2446",0.0179133,0.0179133
"2447",0.019498,0.019498
"2448",0.0197643,0.0197643
"2449",0.0192758,0.0192758
"2450",0.0181362,0.0181362
"2451",0.0190721,0.0190721
"2452",0.0200257,0.0200257
"2453",0.0199443,0.0199443
"2454",0.0193704,0.0193704
"2455",0.0198927,0.0198927
"2456",0.0188139,0.0188139
"2457",0.0189826,0.0189826
"2458",0.019022,0.019022
"2459",0.0191829,0.0191829
"2460",0.0199143,0.0199143
"2461",0.0188599,0.0188599
"2462",0.0187853,0.0187853
"2463",0.0185921,0.0185921
"2464",0.0188779,0.0188779
"2465",0.0187949,0.0187949
"2466",0.0188199,0.0188199
"2467",0.0187846,0.0187846
"2468",0.0203641,0.0203641
"2469",0.0191374,0.0191374
"2470",0.0212993,0.0212993
"2471",0.0191191,0.0191191
"2472",0.0182087,0.0182087
"2473",0.0188965,0.0188965
"2474",0.0193765,0.0193765
"2475",0.0188725,0.0188725
"2476",0.0194619,0.0194619
"2477",0.0177496,0.0177496
"2478",0.0192648,0.0192648
"2479",0.0186481,0.0186481
"2480",0.0202559,0.0202559
"2481",0.019141,0.019141
"2482",0.0184301,0.0184301
"2483",0.0185879,0.0185879
"2484",0.0185149,0.0185149
"2485",0.0200219,0.0200219
"2486",0.0197465,0.0197465
"2487",0.019348,0.019348
"2488",0.0196984,0.0196984
"2489",0.0198404,0.0198404
"2490",0.0203738,0.0203738
"2491",0.0180331,0.0180331
"2492",0.0191813,0.0191813
"2493",0.0188988,0.0188988
"2494",0.0199673,0.0199673
"2495",0.0189008,0.0189008
"2496",0.0189974,0.0189974
"2497",0.0196273,0.0196273
"2498",0.0189798,0.0189798
"2499",0.0183546,0.0183546
"2500",0.0190028,0.0190028
"2501",0.0205211,0.0205211
"2502",0.0200727,0.0200727
"2503",0.0191026,0.0191026
"2504",0.0195211,0.0195211
"2505",0.0202191,0.0202191
"2506",0.0185751,0.0185751
"2507",0.0198908,0.0198908
"2508",0.0200694,0.0200694
"2509",0.0198332,0.0198332
"2510",0.0186001,0.0186001
"2511",0.0200116,0.0200116
"2512",0.0185033,0.0185033
"2513",0.0191715,0.0191715
"2514",0.0190824,0.0190824
"2515",0.0186772,0.0186772
"2516",0.0188253,0.0188253
"2517",0.0190009,0.0190009
"2518",0.0204808,0.0204808
"2519",0.0194682,0.0194682
"2520",0.0195907,0.0195907
"2521",0.0192597,0.0192597
"2522",0.0177193,0.0177193
"2523",0.0174447,0.0174447
"2524",0.0186785,0.0186785
"2525",0.0187169,0.0187169
"2526",0.0189075,0.0189075
"2527",0.0193679,0.0193679
"2528",0.0183897,0.0183897
"2529",0.0197664,0.0197664
"2530",0.0196565,0.0196565
"2531",0.0190716,0.0190716
"2532",0.018772,0.018772
"2533",0.0195101,0.0195101
"2534",0.019067,0.019067
"2535",0.0194713,0.0194713
"2536",0.019828,0.019828
"2537",0.0190622,0.0190622
"2538",0.0196919,0.0196919
"2539",0.0202615,0.0202615
"2540",0.0200871,0.0200871
"2541",0.0185506,0.0185506
"2542",0.0191435,0.0191435
"2543",0.0205306,0.0205306
"2544",0.0188902,0.0188902
"2545",0.0194916,0.0194916
"2546",0.0189435,0.0189435
"2547",0.0184172,0.0184172
"2548",0.0178319,0.0178319
"2549",0.0201288,0.0201288
"2550",0.0194754,0.0194754
"2551",0.0200002,0.0200002
"2552",0.0183857,0.0183857
"2553",0.0189619,0.0189619
"2554",0.0199923,0.0199923
"2555",0.0208842,0.0208842
"2556",0.0204538,0.0204538
"2557",0.0178025,0.0178025
"2558",0.0189806,0.0189806
"2559",0.0193961,0.0193961
"2560",0.019121,0.019121
"2561",0.0189428,0.0189428
"2562",0.0198444,0.0198444
"2563",0.0193669,0.0193669
"2564",0.019476,0.019476
"2565",0.0196169,0.0196169
"2566",0.0186351,0.0186351
"2567",0.0193839,0.0193839
"2568",0.0195787,0.0195787
"2569",0.0181356,0.0181356
"2570",0.0202518,0.0202518
"2571",0.0197226,0.0197226
"2572",0.0194146,0.0194146
"2573",0.0199424,0.0199424
"2574",0.0197182,0.0197182
"2575",0.0187975,0.0187975
"2576",0.0189184,0.0189184
"2577",0.0195374,0.0195374
"2578",0.018883,0.018883
"2579",0.018664,0.018664
"2580",0.0179383,0.0179383
"2581",0.0191134,0.0191134
"2582",0.0201643,0.0201643
"2583",0.0189372,0.0189372
"2584",0.0183376,0.0183376
"2585",0.0186038,0.0186038
"2586",0.0196765,0.0196765
"2587",0.0185504,0.0185504
"2588",0.0201993,0.0201993
"2589",0.0181836,0.0181836
"2590",0.019253,0.019253
"2591",0.0192617,0.0192617
"2592",0.0199358,0.0199358
"2593",0.0182524,0.0182524
"2594",0.0186284,0.0186284
"2595",0.0197483,0.0197483
"2596",0.0187889,0.0187889
"2597",0.0188406,0.0188406
"2598",0.0183937,0.0183937
"2599",0.0201063,0.0201063
"2600",0.0193456,0.0193456
"2601",0.0203096,0.0203096
"2602",0.0190558,0.0190558
"2603",0.0188318,0.0188318
"2604",0.0181743,0.0181743
"2605",0.0192727,0.0192727
"2606",0.0198223,0.0198223
"2607",0.0187797,0.0187797
"2608",0.0194622,0.0194622
"2609",0.0186348,0.0186348
"2610",0.0193542,0.0193542
"2611",0.0180501,0.0180501
"2612",0.0184005,0.0184005
"2613",0.0187664,0.0187664
"2614",0.0200467,0.0200467
"2615",0.0208257,0.0208257
"2616",0.0200856,0.0200856
"2617",0.0203802,0.0203802
"2618",0.0192742,0.0192742
"2619",0.0197986,0.0197986
"2620",0.0198492,0.0198492
"2621",0.0204367,0.0204367
"2622",0.0193985,0.0193985
"2623",0.018103,0.018103
"2624",0.0187239,0.0187239
"2625",0.0200834,0.0200834
"2626",0.0182702,0.0182702
"2627",0.0186139,0.0186139
"2628",0.0186383,0.0186383
"2629",0.0184103,0.0184103
"2630",0.0180988,0.0180988
"2631",0.019259,0.019259
"2632",0.0190087,0.0190087
"2633",0.0191455,0.0191455
"2634",0.0184451,0.0184451
"2635",0.0196903,0.0196903
"2636",0.0198288,0.0198288
"2637",0.0184042,0.0184042
"2638",0.0190989,0.0190989
"2639",0.0184963,0.0184963
"2640",0.0201213,0.0201213
"2641",0.0194556,0.0194556
"2642",0.017992,0.017992
"2643",0.0195385,0.0195385
"2644",0.0190061,0.0190061
"2645",0.0197728,0.0197728
"2646",0.0190962,0.0190962
"2647",0.0200437,0.0200437
"2648",0.0195755,0.0195755
"2649",0.0197628,0.0197628
"2650",0.0192135,0.0192135
"2651",0.0199028,0.0199028
"2652",0.0191138,0.0191138
"2653",0.0190723,0.0190723
"2654",0.0186356,0.0186356
"2655",0.0209578,0.0209578
"2656",0.0191224,0.0191224
"2657",0.0190538,0.0190538
"2658",0.0190169,0.0190169
"2659",0.0188734,0.0188734
"2660",0.0195583,0.0195583
"2661",0.0188083,0.0188083
"2662",0.0200296,0.0200296
"2663",0.0193473,0.0193473
"2664",0.0179635,0.0179635
"2665",0.0196737,0.0196737
"2666",0.0181987,0.0181987
"2667",0.0195526,0.0195526
"2668",0.0209976,0.0209976
"2669",0.0195094,0.0195094
"2670",0.0191428,0.0191428
"2671",0.019154,0.019154
"2672",0.0197831,0.0197831
"2673",0.020925,0.020925
"2674",0.0193588,0.0193588
"2675",0.0193477,0.0193477
"2676",0.0182379,0.0182379
"2677",0.0182786,0.0182786
"2678",0.0193377,0.0193377
"2679",0.0196853,0.0196853
"2680",0.0207047,0.0207047
"2681",0.0199397,0.0199397
"2682",0.0186235,0.0186235
"2683",0.01803,0.01803
"2684",0.0197796,0.0197796
"2685",0.0180325,0.0180325
"2686",0.0192324,0.0192324
"2687",0.019732,0.019732
"2688",0.0184396,0.0184396
"2689",0.018825,0.018825
"2690",0.0199496,0.0199496
"2691",0.0199,0.0199
"2692",0.020008,0.020008
"2693",0.0196482,0.0196482
"2694",0.0195386,0.0195386
"2695",0.0189561,0.0189561
"2696",0.019972,0.019972
"2697",0.0193528,0.0193528
"2698",0.019047,0.019047
"2699",0.0181856,0.0181856
"2700",0.0186743,0.0186743
"2701",0.0191974,0.0191974
"2702",0.0198545,0.0198545
"2703",0.0182089,0.0182089
"2704",0.0188658,0.0188658
"2705",0.0185022,0.0185022
"2706",0.0183946,0.0183946
